ID,cb_person_cred_hist_length,credit_score,loan_int_rate,loan_percent_income,person_emp_exp,person_gender,person_income,loan_status,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT
22958,10,635,7.82,0.01,9,0,123610,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22959,2,653,8.32,0.1,0,0,96693,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22960,8,560,10.22,0.17,10,0,69096,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22961,5,602,13.48,0.18,3,0,60925,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22962,8,658,9.99,0.14,11,0,51176,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22963,6,618,14.54,0.2,6,1,31535,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22964,8,647,13.85,0.09,4,0,63448,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22965,4,667,8.63,0.19,0,0,157652,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22966,7,579,13.79,0.23,7,1,87362,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
22967,2,657,9.25,0.27,1,0,91325,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22968,10,692,12.18,0.15,7,1,122723,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22969,4,661,6.54,0.07,0,0,73032,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22970,9,572,6.99,0.13,5,0,78849,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22971,2,563,17.58,0.09,5,0,47527,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22972,14,669,10.99,0.27,25,0,93640,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22973,7,606,11.01,0.07,7,1,99520,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22974,4,626,5.42,0.04,0,1,45597,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22975,6,575,14.84,0.2,10,0,99025,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22976,2,576,8.99,0.08,1,0,63570,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
22977,3,550,7.63,0.1,0,1,102088,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22978,9,673,15.27,0.1,2,0,60146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22979,10,621,9.45,0.14,7,0,145227,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
22980,8,644,7.66,0.15,11,0,82708,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22981,9,674,7.88,0.07,7,1,168895,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22982,9,693,8.52,0.09,5,0,77908,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22983,9,627,11.36,0.12,10,1,162877,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
22984,5,669,6.96,0.07,3,1,124828,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
22985,9,601,13.64,0.34,9,0,31294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22986,9,635,10.74,0.07,11,1,181196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
22987,4,644,10.98,0.06,0,1,77071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22988,3,564,11.01,0.2,1,1,15162,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22989,8,647,11.01,0.33,4,1,70007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
22990,3,609,13.33,0.12,0,0,66782,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
22991,4,644,10.51,0.11,2,1,180880,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22992,6,599,10.25,0.01,10,1,890990,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
22993,7,652,6.17,0.08,6,1,84420,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22994,8,656,16.89,0.23,7,0,72622,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22995,9,671,15.07,0.1,5,0,71500,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22996,2,638,12.69,0.21,1,1,99197,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
22997,3,528,11.12,0.26,3,0,41852,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
22998,2,597,14.61,0.16,2,0,17127,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22999,10,688,10.38,0.03,4,0,169089,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23000,2,668,5.79,0.25,1,0,48571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23001,6,526,11.01,0.16,8,1,61429,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23002,3,701,6.76,0.06,0,0,121274,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
23003,5,637,13.68,0.22,1,1,22538,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23004,4,621,9.32,0.07,0,0,76857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23005,8,664,10.59,0.12,7,0,127158,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
23006,14,725,16.89,0.16,16,1,75669,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23007,2,624,7.88,0.07,2,1,83922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23008,3,569,9.75,0.16,0,0,62740,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23009,4,586,7.49,0.07,3,0,151107,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23010,10,637,10.95,0.09,9,1,54869,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23011,5,640,7.49,0.31,6,1,48790,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23012,4,670,18.56,0.18,1,1,43280,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23013,3,601,7.88,0.12,0,0,48435,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23014,4,637,9.45,0.05,6,0,259120,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
23015,4,648,15.58,0.14,0,1,69838,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23016,4,550,13.16,0.16,0,1,37092,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23017,9,577,17.22,0.05,5,1,230150,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23018,5,682,8.88,0.21,9,0,28674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23019,4,659,13.11,0.28,0,0,33482,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23020,8,663,5.99,0.2,11,0,101856,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
23021,10,626,6.92,0.03,11,0,234964,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23022,12,688,5.99,0.03,19,0,211614,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23023,4,508,14.61,0.03,0,0,41747,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23024,7,741,15.96,0.28,8,0,82329,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23025,4,514,11.36,0.07,2,0,48401,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23026,3,605,5.99,0.06,7,1,78922,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23027,2,661,12.21,0.06,4,1,97892,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23028,2,632,8.94,0.13,0,0,75031,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23029,4,673,11.01,0.12,0,1,18834,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23030,4,634,15.99,0.28,1,1,100332,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23031,6,650,13.48,0.39,7,1,54426,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
23032,6,644,11.46,0.23,9,0,78259,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23033,4,585,10.62,0.26,0,0,56791,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23034,3,651,10.21,0.24,1,0,29655,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23035,10,674,12.95,0.18,8,1,108988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23036,5,625,11.16,0.07,8,1,45627,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23037,3,544,7.51,0.09,0,0,55202,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23038,2,660,7.51,0.05,7,1,60707,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23039,4,704,9.32,0.17,0,0,38334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23040,6,727,6.03,0.08,12,1,145190,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
23041,4,613,11.01,0.07,3,1,48327,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23042,5,601,10.37,0.04,7,1,69196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23043,2,699,7.88,0.16,0,1,73015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23044,3,632,6.92,0.09,0,1,39278,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23045,3,614,11.99,0.05,0,0,29436,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23046,12,700,11.11,0.12,16,1,19825,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23047,10,702,8.49,0.1,10,0,51320,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23048,10,591,15.33,0.13,15,0,75225,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23049,16,648,14.79,0.18,14,0,111293,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23050,2,616,10.33,0.08,2,1,60914,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23051,3,666,7.88,0.11,0,1,46612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23052,10,671,10.99,0.13,16,0,118815,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23053,3,656,13.92,0.18,0,0,42853,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23054,4,552,7.74,0.07,1,1,90951,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23055,7,535,11.36,0.37,6,1,32298,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23056,2,740,13.61,0.01,6,1,241298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23057,3,623,11.99,0.1,0,1,116428,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23058,3,534,19.13,0.04,0,1,53915,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23059,12,711,10.59,0.18,24,0,28562,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23060,5,661,6.17,0.32,7,0,56374,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23061,7,700,11.49,0.39,8,0,23614,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23062,8,603,15.68,0.08,10,0,150887,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23063,2,564,7.51,0.18,0,1,44246,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23064,4,583,13.46,0.37,0,1,36856,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23065,3,631,10.38,0.25,5,1,47135,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
23066,5,674,5.42,0.05,7,0,58398,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23067,5,679,10.5,0.1,2,1,144627,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23068,4,601,7.1,0.05,1,0,75558,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23069,3,706,8.59,0.11,1,0,102861,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23070,2,554,10.39,0.07,2,1,67164,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23071,4,624,9.25,0.14,0,0,70546,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23072,4,586,12.17,0.13,3,0,43160,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23073,3,649,11.55,0.27,2,1,55004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23074,5,566,6.26,0.2,6,1,64639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23075,8,735,13.57,0.09,12,1,70523,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23076,14,635,7.9,0.19,17,0,85314,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23077,3,628,13.36,0.15,0,0,65910,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23078,3,661,9.25,0.12,1,1,60789,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23079,12,704,15.99,0.12,15,1,80131,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23080,7,639,8.49,0.03,7,0,92647,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23081,3,657,11.01,0.08,3,1,72924,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23082,7,596,11.4,0.38,5,0,39216,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23083,13,623,8.88,0.07,18,1,44002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
23084,2,605,7.05,0.04,0,1,147594,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23085,8,580,6.92,0.05,8,1,133049,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23086,2,683,16.35,0.14,2,1,175468,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23087,10,661,6.91,0.2,7,0,75297,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23088,4,468,12.73,0.24,1,1,54130,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23089,10,698,5.42,0.13,12,1,91273,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23090,3,653,9.99,0.26,0,1,49126,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23091,9,587,16.77,0.14,0,1,58573,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23092,5,656,6.99,0.01,7,1,265073,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23093,4,625,11.12,0.15,1,1,39013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23094,9,672,13.11,0.14,6,0,88690,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
23095,8,686,11.96,0.11,7,1,144509,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23096,4,530,7.48,0.13,6,1,54943,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23097,12,672,6.62,0.26,22,1,54811,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23098,15,610,12.18,0.43,23,1,57664,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23099,2,588,6.62,0.19,0,0,95883,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23100,7,530,11,0.06,8,1,66823,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23101,3,601,7.51,0.16,3,1,73153,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23102,2,594,11.12,0.04,0,0,182273,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23103,14,591,10.65,0.03,15,1,108894,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23104,4,566,8.74,0.09,0,0,56999,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23105,2,643,17.27,0.1,4,1,83883,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23106,7,620,11.01,0.3,3,0,28573,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23107,5,601,7.51,0.09,5,1,106820,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
23108,2,580,11.12,0.26,4,1,75821,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23109,11,730,14.65,0.08,12,1,57222,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23110,6,658,5.79,0.03,6,0,111500,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23111,10,700,10.08,0.27,5,1,53642,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23112,7,631,13.99,0.2,12,1,61162,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23113,2,652,10.39,0.1,0,1,55163,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23114,4,583,13.81,0.15,0,0,23545,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23115,8,640,11.31,0.16,9,1,24889,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23116,2,605,13.22,0.03,0,0,46625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23117,2,506,11.01,0.12,2,1,120773,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
23118,4,593,6.03,0.04,0,1,37033,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23119,3,609,14.26,0.16,1,1,61118,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23120,7,639,11.09,0.16,3,1,43032,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23121,7,653,12.69,0.07,6,0,90828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23122,10,537,14.74,0.17,14,1,71758,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23123,2,539,9.88,0.12,4,1,57851,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23124,8,734,14.62,0.12,17,1,84794,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23125,2,564,9.91,0.16,1,0,63304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23126,8,658,13.79,0.08,6,0,88056,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23127,9,705,15.05,0.05,10,0,102791,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23128,4,714,11.01,0.21,100,1,94723,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23129,12,705,10.67,0.06,15,1,94754,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23130,4,638,11.3,0.19,0,1,74420,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23131,3,503,6.76,0.05,0,0,81181,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
23132,17,662,16.29,0.09,19,1,78916,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
23133,14,620,11.26,0.15,11,1,97371,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23134,12,686,11.01,0.08,17,1,63788,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23135,4,658,7.62,0.08,0,0,65709,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23136,10,626,6.95,0.12,11,1,43231,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23137,4,620,9.93,0.07,2,1,159172,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
23138,2,671,6.99,0.09,2,1,58262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23139,5,663,12.16,0.19,4,0,51359,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23140,3,610,14.09,0.17,0,1,95636,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23141,6,683,7.51,0.32,12,1,44310,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23142,8,639,7.47,0.04,7,0,56150,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23143,4,668,7.4,0.14,1,0,19941,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23144,8,707,13.8,0.08,4,0,58571,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23145,13,689,12.26,0.15,11,1,79198,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
23146,8,604,5.99,0.28,4,0,42925,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23147,5,655,14.72,0.02,4,1,44340,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23148,6,661,10.59,0.14,7,1,59418,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23149,4,644,11.71,0.08,0,0,67204,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23150,6,681,10.99,0.16,9,1,75146,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23151,14,696,10.48,0.18,18,0,135525,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23152,2,568,13.98,0.18,2,1,98110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23153,3,516,13.22,0.09,0,1,87829,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23154,5,668,7.74,0.06,6,0,97578,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23155,2,578,7.4,0.22,0,1,32492,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23156,3,671,11.01,0.27,2,0,54971,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23157,7,653,17.93,0.09,11,1,105779,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
23158,3,685,11.12,0.11,0,0,62212,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
23159,4,481,6.76,0.13,3,0,61733,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23160,9,589,12.73,0.15,10,0,48940,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23161,6,629,10.59,0.06,5,1,124041,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23162,6,680,11.01,0.05,10,0,42773,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
23163,7,650,9.63,0.06,11,0,77438,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23164,4,547,7.49,0.1,0,0,153796,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
23165,3,587,14.11,0.14,2,0,63484,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23166,9,652,12.21,0.27,11,0,41252,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23167,3,685,11.14,0.16,0,1,87564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23168,4,644,8.88,0.21,3,1,96773,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23169,17,544,12.48,0.06,13,0,98609,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23170,8,654,5.42,0.04,7,1,121473,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23171,10,489,7.49,0.19,5,1,52600,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23172,10,547,14.11,0.08,6,0,75231,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23173,6,591,14.54,0.1,7,1,60792,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23174,11,562,7.14,0.08,18,0,72633,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
23175,3,685,9.99,0.11,5,1,69425,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23176,12,688,11.01,0.09,17,1,84850,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23177,6,687,11.99,0.25,9,0,47707,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23178,9,654,10.07,0.03,3,1,112986,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23179,2,529,12.68,0.07,5,0,144835,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23180,20,736,6.17,0.07,36,0,109004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23181,6,496,12.26,0.08,6,0,24250,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23182,3,505,14.77,0.09,5,1,126646,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
23183,4,530,15.58,0.24,0,0,53819,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23184,3,665,12,0.12,2,0,64711,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
23185,14,695,14.96,0.08,11,0,103040,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23186,5,656,6.36,0.07,7,0,44028,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23187,3,608,11.01,0.17,3,1,78751,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23188,2,622,10.59,0.17,3,1,151405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23189,5,555,13.82,0.16,8,1,95878,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23190,2,607,13.57,0.19,0,0,63291,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23191,8,656,12.99,0.06,6,0,77887,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23192,3,678,10.37,0.09,3,0,130366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23193,10,716,13.91,0.04,16,1,53820,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23194,4,624,14,0.17,0,1,144898,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23195,24,637,10.59,0.11,39,1,87299,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23196,4,593,7.14,0.09,4,1,57838,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23197,3,570,10.49,0.12,0,1,43129,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23198,8,723,9.32,0.2,7,0,48938,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23199,4,645,13.11,0.1,0,1,145625,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23200,4,576,5.78,0.22,0,1,36757,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
23201,3,658,6.99,0.27,0,0,26715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23202,6,651,11.28,0.04,2,1,68687,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
23203,5,714,15.27,0.09,8,1,58551,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
23204,8,653,11.01,0.36,12,1,58295,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23205,2,591,15.28,0.09,0,1,109003,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
23206,9,696,19.36,0.25,6,1,34123,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23207,3,676,13.49,0.02,1,1,107421,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23208,3,624,11.89,0.35,2,0,67032,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23209,11,656,5.99,0.07,15,0,87315,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23210,10,681,11.22,0.22,7,1,40292,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23211,2,636,6.76,0.07,2,0,35909,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
